methane,lpg,co,air_quality,flame_val,dht22_temp,humidity,status
273,322,137,385,4001,26,73,0
872,598,1651,3412,945,74,28,1
445,297,155,476,4027,27,61,0
316,239,143,432,4030,29,46,0
304,322,151,415,4010,28,62,0
337,286,127,401,4045,30,60,0
305,294,120,476,3960,28,63,0
292,215,171,363,4065,26,57,0
279,307,148,464,3938,27,58,0
232,265,116,198,3942,25,70,0
316,359,166,237,4089,27,46,0
303,291,150,428,3992,26,52,0
334,328,124,451,4062,27,52,0
285,279,136,208,4011,28,79,0
660,499,2125,2367,698,69,42,1
272,295,129,372,3944,29,54,0
239,309,172,342,3976,30,67,0
354,302,119,255,3980,27,56,0
377,379,127,403,3968,25,57,0
238,330,176,466,3923,25,77,0
315,344,115,584,3914,29,56,0
347,261,144,494,4006,27,56,0
2969,3619,2493,919,3947,31,57,2
345,296,158,530,3946,26,66,0
391,249,142,537,3980,26,73,0
263,238,165,237,3978,28,39,0
246,275,136,498,4014,27,54,0
424,277,128,322,3988,26,55,0
213,281,155,252,4014,32,54,0
623,417,1277,2294,761,60,24,1
322,268,168,290,3996,32,66,0
213,338,149,458,4053,31,64,0
321,229,181,425,4095,26,70,0
318,201,174,359,3922,28,55,0
240,341,135,243,3890,29,75,0
281,308,124,391,4007,28,61,0
221,207,192,380,4001,24,63,0
334,326,186,520,3985,24,67,0
301,262,150,403,4063,23,72,0
237,317,165,578,3982,27,47,0
319,287,177,321,3958,33,51,0
289,252,120,338,4013,25,77,0
3141,2921,2887,876,4016,30,61,2
357,347,105,401,4029,30,50,0
406,268,91,288,3936,30,58,0
366,341,182,327,3980,27,57,0
3064,3402,2355,892,4002,23,53,2
267,404,150,316,3995,24,66,0
293,321,136,306,3975,27,53,0
296,342,151,378,4078,29,68,0
300,270,174,413,4095,27,68,0
275,358,129,331,3999,24,56,0
259,319,150,329,4020,26,48,0
233,262,176,374,3980,33,64,0
229,351,95,396,3969,29,70,0
326,407,119,469,3999,31,56,0
336,299,170,567,3933,23,40,0
334,362,194,265,4073,29,50,0
2323,2695,2556,922,3950,25,61,2
3239,3487,2894,763,3977,26,59,2
315,320,173,221,4013,29,68,0
279,268,155,346,4031,25,69,0
371,334,123,256,3984,29,53,0
312,254,182,511,3949,30,59,0
181,314,100,391,4073,27,52,0
3291,3903,2653,967,4040,25,75,2
345,348,140,270,3997,33,56,0
674,561,1737,2480,194,46,47,1
303,339,185,460,3927,30,67,0
710,634,1134,2605,807,75,45,1
491,409,1478,3272,183,73,41,1
288,323,146,590,3970,29,70,0
272,287,188,417,4002,27,58,0
238,164,158,405,4013,21,55,0
241,361,134,460,3974,28,63,0
298,298,120,394,4026,23,56,0
370,323,98,499,3965,23,45,0
360,381,139,398,3965,28,77,0
279,323,110,494,4037,26,55,0
364,262,128,394,4041,25,55,0
351,317,155,413,3919,25,70,0
351,392,147,529,4073,24,62,0
289,266,204,494,4043,28,43,0
323,275,206,338,4027,24,54,0
675,484,1678,2373,183,69,35,1
725,449,1292,3272,366,65,32,1
3530,2648,2232,757,4016,23,65,2
230,336,155,490,4008,27,47,0
220,319,121,468,3971,31,62,0
721,531,1198,2851,667,49,31,1
448,487,1126,2249,700,65,29,1
240,328,180,315,4000,29,62,0
266,343,128,426,3971,25,53,0
625,768,1305,3243,183,66,39,1
353,364,168,476,3977,30,60,0
329,176,146,286,4029,27,46,0
282,315,178,475,4047,31,55,0
256,308,154,270,4015,27,56,0
340,316,131,545,4095,26,70,0
205,356,156,296,4095,26,56,0
276,394,114,445,4036,33,61,0
263,351,108,530,4037,31,62,0
311,299,164,354,3984,29,45,0
266,284,172,407,4095,30,37,0
398,280,151,347,4034,25,64,0
646,424,1535,2644,627,75,41,1
335,257,189,333,4071,22,72,0
307,288,163,321,4008,28,58,0
222,238,120,353,3946,26,68,0
524,530,1156,2814,70,49,34,1
213,340,180,492,4000,29,57,0
346,249,158,264,4064,27,52,0
658,610,1783,1602,604,68,21,1
411,537,1249,3209,298,67,11,1
281,315,205,296,3947,30,55,0
664,561,1280,3396,294,83,28,1
342,412,159,170,3989,23,48,0
299,254,159,342,3924,27,54,0
360,281,138,388,3924,26,85,0
257,306,161,583,4026,28,74,0
267,265,142,216,3977,30,63,0
284,321,166,305,3997,28,56,0
223,356,159,372,3934,27,66,0
287,263,146,480,3983,27,32,0
2586,2650,3169,776,4011,30,58,2
336,308,184,477,3989,28,51,0
286,340,167,412,4065,22,62,0
3393,3191,3281,888,3924,24,67,2
382,317,148,379,3996,30,72,0
210,377,100,340,4009,26,67,0
355,336,121,378,3975,31,53,0
2614,2643,2339,934,3957,25,46,2
283,231,187,508,4009,21,54,0
314,303,157,426,3976,30,77,0
323,259,161,483,3985,28,67,0
240,247,236,439,3943,25,68,0
282,212,189,418,3915,26,65,0
405,160,119,372,3964,22,56,0
238,225,143,496,4012,31,54,0
305,311,108,377,3920,28,57,0
240,324,182,395,3938,27,42,0
296,364,218,339,4046,24,81,0
213,339,156,362,3992,27,60,0
312,252,191,479,3954,29,49,0
311,245,117,418,4025,23,48,0
321,356,148,484,3955,26,65,0
312,214,149,350,4027,27,58,0
3393,2440,2740,570,4038,27,54,2
276,323,211,498,3973,26,54,0
163,328,119,321,4042,24,68,0
240,313,154,455,4062,24,57,0
237,316,162,495,4042,31,65,0
268,209,163,297,3984,32,57,0
379,195,174,463,3995,25,42,0
233,311,158,333,3963,27,67,0
348,378,136,553,4035,30,64,0
256,325,84,383,4064,29,50,0
3030,2683,2323,834,4017,25,62,2
216,346,227,424,3945,22,83,0
285,291,158,425,4014,24,71,0
313,313,160,283,4024,25,57,0
3219,3387,2975,775,4070,18,50,2
3143,3059,3031,813,3976,30,71,2
273,362,169,519,3943,28,32,0
268,320,127,472,3944,25,43,0
299,289,119,575,3981,27,77,0
299,334,147,487,3982,28,50,0
302,442,167,432,3991,30,55,0
199,275,115,220,4055,30,67,0
3841,2999,2837,657,3974,28,61,2
219,377,179,199,3942,30,59,0
3162,3061,3027,783,4089,29,72,2
2524,4004,2668,716,4036,31,57,2
250,330,127,488,3945,23,65,0
320,308,186,266,4031,27,61,0
251,326,157,252,4035,24,55,0
238,343,146,469,3990,25,53,0
286,299,151,403,3893,26,58,0
294,274,182,651,3946,30,76,0
580,310,1302,2733,248,42,24,1
298,251,98,514,4013,31,35,0
381,195,193,469,3961,24,54,0
294,289,137,378,4007,24,50,0
3170,3021,2211,876,4041,23,57,2
282,413,171,264,3944,30,57,0
284,328,135,230,4073,27,53,0
290,292,133,480,4074,28,68,0
2204,3610,2251,948,4075,23,46,2
191,263,174,270,4034,27,73,0
619,517,1566,3502,358,67,25,1
385,230,113,536,4079,24,62,0
204,234,151,410,3984,27,57,0
269,229,110,271,4010,29,56,0
278,279,116,389,4042,26,64,0
352,269,130,447,3967,26,72,0
3012,3565,3078,914,3993,28,71,2
675,405,1084,3983,199,60,36,1
315,262,143,374,4034,26,66,0
251,336,176,222,3945,29,80,0
241,242,122,539,4064,29,60,0
2811,2795,3061,711,3941,28,61,2
260,329,176,341,3950,27,67,0
389,263,150,369,3932,27,76,0
223,385,113,329,3893,27,39,0
296,336,114,454,3952,25,70,0
298,242,104,376,4040,29,53,0
271,339,179,405,4076,25,68,0
257,212,144,699,3953,27,47,0
235,311,114,367,4040,29,58,0
782,427,1458,2026,180,63,26,1
238,227,152,608,4079,28,56,0
310,344,158,400,4075,30,53,0
263,343,98,478,4095,29,57,0
271,262,137,468,4007,26,63,0
278,354,171,432,3945,30,57,0
398,286,176,345,3987,27,72,0
499,606,1185,3408,937,45,13,1
316,274,199,443,3959,27,42,0
643,559,1393,3472,0,74,20,1
324,379,143,395,3910,31,74,0
3103,2922,2740,627,3997,27,48,2
235,288,146,384,4087,24,49,0
309,201,201,348,4021,28,51,0
3179,3250,2892,814,3933,26,66,2
251,245,193,437,4041,23,52,0
206,189,179,387,3971,29,83,0
317,359,127,336,4038,32,54,0
320,336,109,263,3935,28,60,0
290,183,126,137,3994,32,58,0
329,259,203,419,3978,23,64,0
386,231,152,351,3905,23,54,0
383,229,187,489,3972,28,58,0
3446,3133,3158,731,3968,29,47,2
636,725,1016,2630,490,76,30,1
254,333,167,274,4021,26,64,0
258,437,87,243,4000,29,58,0
296,368,153,454,4010,29,64,0
286,263,184,377,3966,26,51,0
164,307,187,369,3921,28,47,0
718,465,818,3889,132,69,28,1
306,390,198,404,4021,23,75,0
641,450,1603,2862,516,56,47,1
3374,3080,2227,678,4095,32,53,2
337,243,149,437,3994,30,42,0
335,257,88,473,4049,26,63,0
3352,3288,2723,768,3934,28,55,2
334,331,155,334,4080,32,53,0
267,287,159,352,3963,31,66,0
266,218,140,491,4028,28,47,0
314,250,145,288,4002,29,59,0
304,271,89,518,4055,26,53,0
3199,3180,2459,744,4052,31,60,2
233,243,169,393,4042,32,55,0
2890,2341,2480,592,3970,30,76,2
180,201,111,299,3998,27,72,0
2839,2221,2984,683,3957,29,67,2
280,246,210,421,3895,31,56,0
324,239,90,428,3996,31,33,0
339,257,137,416,4013,24,40,0
3434,2913,2445,814,3955,29,41,2
257,421,132,437,4003,27,55,0
402,506,1714,2973,463,81,25,1
364,283,147,269,3995,34,71,0
275,279,203,398,4095,30,69,0
298,271,87,556,4031,30,65,0
335,283,114,519,3972,27,52,0
367,306,178,375,3959,28,45,0
344,309,126,546,3948,23,51,0
311,329,173,287,3910,30,65,0
264,212,130,413,4006,25,59,0
2942,3297,2818,806,4023,27,43,2
286,318,170,481,4053,26,54,0
391,374,88,425,3980,28,67,0
339,239,193,343,4027,22,77,0
341,298,202,284,4026,23,54,0
604,535,956,3553,536,58,38,1
297,302,212,524,3962,25,57,0
274,197,140,406,3993,30,77,0
311,306,159,361,3960,29,61,0
337,349,163,311,3948,30,78,0
383,279,125,504,3949,31,54,0
290,339,159,332,3998,25,44,0
317,335,91,420,3926,30,68,0
2699,3046,3054,688,3961,25,56,2
340,307,179,530,4065,26,54,0
2993,4095,2817,863,4014,28,67,2
365,355,151,402,3914,19,55,0
289,388,149,343,3949,30,44,0
306,368,108,349,3931,29,40,0
248,430,128,501,4012,24,65,0
494,612,1296,2914,0,54,27,1
359,408,153,488,3972,24,61,0
259,233,170,365,3987,30,53,0
353,532,1922,3557,477,56,27,1
321,295,172,361,4042,29,67,0
317,369,112,251,3908,30,47,0
310,310,184,281,4048,27,67,0
278,378,124,354,3986,22,63,0
433,617,1291,2513,301,70,27,1
360,260,169,290,4020,29,67,0
3053,3194,2440,767,4000,28,57,2
231,294,113,417,3987,29,56,0
259,293,112,392,3943,32,49,0
322,311,143,292,3976,35,62,0
443,287,159,405,4038,29,60,0
323,294,161,491,4001,22,56,0
235,321,175,379,3965,27,41,0
324,233,131,375,4015,34,50,0
560,461,1568,2532,375,67,27,1
274,324,205,491,3976,23,70,0
263,203,145,286,4059,28,50,0
311,336,138,427,4060,24,63,0
583,475,1019,2743,602,53,24,1
265,308,142,368,4033,27,62,0
245,257,151,523,3924,26,63,0
295,287,207,559,3978,25,69,0
303,300,132,392,3977,27,68,0
394,288,182,386,3944,25,55,0
299,357,149,395,4023,26,65,0
391,306,190,289,3949,29,54,0
344,403,111,393,3973,29,70,0
3454,2925,2271,636,3932,27,70,2
303,254,169,231,4034,29,46,0
322,267,132,355,4034,29,63,0
218,291,158,187,4040,28,72,0
278,322,155,382,3879,24,55,0
628,414,1739,3130,560,62,31,1
667,648,2086,3541,608,54,13,1
337,289,127,212,3932,26,56,0
282,392,159,456,4068,28,51,0
229,329,89,281,3915,29,69,0
238,368,162,308,3924,32,50,0
340,360,198,474,4036,27,66,0
297,325,172,355,3990,27,56,0
278,241,133,301,3964,21,65,0
423,247,142,615,3970,27,54,0
304,263,195,496,3963,21,54,0
496,434,1709,1969,454,68,32,1
302,304,168,482,4030,31,63,0
359,240,177,299,3830,27,67,0
347,388,121,296,3982,25,53,0
335,380,137,320,4018,31,81,0
297,240,140,472,3999,27,79,0
293,321,177,507,4030,33,67,0
263,315,128,449,4053,33,66,0
316,231,176,449,3995,25,77,0
368,288,119,373,4002,29,67,0
717,519,1223,3854,255,54,10,1
309,294,169,311,3998,29,67,0
190,360,160,401,3900,33,67,0
303,139,144,510,3954,30,57,0
3328,3300,3200,756,4044,33,58,2
567,439,1722,3310,127,69,32,1
325,324,147,377,3946,25,68,0
292,323,144,479,4056,28,62,0
340,309,147,351,4031,27,88,0
316,376,144,260,4034,30,70,0
309,287,109,334,3955,20,70,0
3232,2713,2718,731,4016,27,56,2
305,333,123,479,3932,30,60,0
192,294,146,437,4007,28,75,0
306,318,173,389,3969,30,55,0
262,359,200,324,3930,26,58,0
329,329,158,283,4065,26,81,0
357,274,169,403,4009,27,51,0
299,284,135,562,4091,24,57,0
4095,3043,2490,687,3971,31,42,2
227,240,159,522,4007,28,61,0
256,285,170,551,3949,23,69,0
2630,3087,2788,956,4048,26,59,2
255,314,177,455,3917,23,51,0
3276,3803,3092,728,4095,28,64,2
339,261,167,597,3997,25,52,0
553,514,1791,2340,722,61,32,1
271,281,144,233,4014,31,63,0
326,239,162,438,4000,25,62,0
321,277,195,546,3978,28,54,0
3487,3834,3402,832,4095,26,56,2
292,300,137,326,3979,29,96,0
253,316,130,265,4080,32,66,0
394,313,129,454,3999,28,62,0
351,365,137,297,4059,27,54,0
305,291,192,334,4011,27,40,0
306,242,150,498,3986,23,65,0
302,229,143,403,3993,27,44,0
304,240,139,327,4053,25,64,0
2930,3276,2470,890,3994,31,91,2
338,200,162,488,3915,31,71,0
237,277,198,249,4012,32,59,0
320,321,155,400,3972,28,55,0
286,312,109,532,3999,28,63,0
323,344,129,439,3894,30,58,0
365,234,129,518,3885,27,63,0
306,227,173,555,4067,27,52,0
274,353,153,345,4083,33,62,0
233,276,154,591,4095,28,38,0
488,495,2187,3196,533,73,18,1
271,285,120,406,3961,31,68,0
3043,3487,3190,778,4050,24,62,2
310,293,130,307,4025,30,62,0
254,237,158,463,4017,26,55,0
293,401,159,294,3969,28,68,0
292,363,181,579,3966,28,38,0
239,299,160,339,3932,29,63,0
341,345,107,514,4026,29,63,0
2665,3600,2636,765,3919,27,62,2
482,478,1659,3698,372,54,32,1
323,320,146,218,3974,26,58,0
401,290,118,503,3985,27,54,0
2878,2860,2591,916,4082,29,50,2
613,537,1827,2420,556,61,14,1
278,338,158,422,3920,28,42,0
276,283,152,461,4017,25,60,0
332,270,109,462,4005,33,46,0
300,237,166,254,3985,28,74,0
338,397,135,358,3992,26,60,0
296,283,137,259,3981,24,42,0
3137,3583,3364,567,4013,22,70,2
360,297,145,607,3986,28,54,0
341,279,95,361,4033,27,40,0
332,227,148,511,3976,28,66,0
355,267,176,418,3951,32,60,0
329,233,132,479,4027,28,64,0
305,339,168,440,4032,25,43,0
313,331,101,328,4044,27,53,0
232,294,151,402,3970,30,73,0
280,385,166,375,3936,25,61,0
571,419,1958,3027,320,41,35,1
275,283,169,375,3913,26,59,0
318,345,150,372,3999,25,77,0
228,300,112,469,3994,28,65,0
348,266,131,487,4051,27,57,0
307,336,144,288,4022,21,58,0
295,276,137,542,3940,26,66,0
268,274,145,488,3936,27,65,0
298,281,119,582,3999,21,75,0
247,361,77,358,3995,23,62,0
287,363,151,431,4072,28,63,0
295,264,162,383,4034,27,61,0
377,318,176,517,3981,24,64,0
3044,3467,2188,832,3954,22,60,2
553,601,1458,3521,335,77,36,1
292,283,138,589,3975,26,55,0
373,359,167,412,3929,31,55,0
313,324,185,392,3932,32,69,0
347,288,175,336,4014,25,62,0
351,296,125,433,4023,25,72,0
2247,3592,2916,730,4023,29,50,2
290,317,180,520,3964,29,70,0
2840,2255,3050,950,4024,31,68,2
213,281,116,413,4018,27,69,0
213,246,197,259,3961,29,64,0
279,270,178,229,3924,25,56,0
229,244,184,453,4063,26,57,0
2913,2743,2625,682,4017,32,65,2
2871,2958,3201,774,4043,27,61,2
244,320,201,483,3976,28,51,0
222,395,116,434,3996,26,47,0
258,319,156,424,4026,24,63,0
318,302,111,316,4022,26,76,0
326,308,142,566,3974,24,83,0
2500,3229,2386,668,3910,27,64,2
338,322,177,391,3981,29,64,0
498,487,1482,2873,255,57,39,1
268,340,122,488,3998,32,55,0
367,356,205,348,4033,25,53,0
345,261,114,502,3972,31,52,0
375,211,147,237,4031,24,79,0
286,268,249,418,4003,26,50,0
359,262,144,321,3959,26,62,0
344,301,180,613,4019,27,65,0
264,254,138,399,3961,28,58,0
537,484,1105,4095,0,60,20,1
227,136,128,433,3999,30,62,0
316,278,153,364,3985,27,43,0
322,286,99,390,3904,28,55,0
263,301,140,429,3981,31,52,0
205,365,188,320,4006,26,70,0
344,247,148,448,3999,28,51,0
306,342,136,313,4093,23,57,0
315,301,145,276,4024,29,56,0
280,294,155,466,4064,24,49,0
2860,3565,2332,752,4015,24,77,2
245,353,177,273,4008,29,48,0
275,290,145,377,3982,30,69,0
455,527,1755,2470,633,60,11,1
354,332,78,483,3893,34,49,0
309,386,150,429,3968,29,75,0
340,325,129,603,3972,28,61,0
258,338,152,331,3950,23,56,0
244,202,130,613,4043,21,55,0
295,375,149,488,4034,33,70,0
301,331,154,332,3940,31,80,0
343,312,80,426,4042,25,84,0
2891,2497,3094,860,3948,28,66,2
232,344,150,357,3964,25,60,0
785,533,1522,3656,314,60,31,1
312,226,123,452,3924,27,59,0
301,271,157,624,3975,22,63,0
209,287,131,643,4054,32,63,0
554,517,1403,3309,601,74,41,1
2257,2410,3021,792,4012,27,65,2
893,541,958,2800,253,65,30,1
273,273,174,362,4076,28,59,0
262,303,142,423,3976,29,63,0
574,448,1207,3020,320,57,28,1
554,423,1702,2891,886,71,27,1
250,304,140,372,3923,32,63,0
365,321,130,450,4043,29,50,0
326,307,136,447,3986,24,62,0
348,272,157,509,4095,24,75,0
3125,2895,3800,755,3905,24,52,2
3384,3025,3822,746,3917,30,62,2
267,364,158,578,4000,32,57,0
308,329,148,351,4012,31,70,0
271,348,144,583,3908,25,52,0
273,255,117,497,4030,28,68,0
271,354,181,351,4044,30,78,0
285,314,153,391,3943,28,65,0
225,264,156,494,3994,23,47,0
285,317,188,423,4039,26,69,0
286,203,180,219,4012,28,73,0
2950,2931,3012,888,3962,26,58,2
275,341,121,425,3964,24,46,0
291,362,95,352,3937,31,60,0
274,217,195,527,3938,26,68,0
3555,3068,2356,944,4056,33,52,2
356,243,191,413,4007,29,64,0
273,274,218,375,4095,22,71,0
332,383,161,476,4031,33,64,0
288,247,150,421,3981,25,59,0
344,346,122,547,4022,28,55,0
641,584,1123,3585,194,66,37,1
2972,2923,2153,916,4095,32,54,2
287,309,211,298,4089,27,66,0
334,266,174,294,4028,27,53,0
160,368,156,404,3948,28,58,0
169,323,198,649,4004,24,67,0
290,196,221,370,4043,25,48,0
376,323,169,402,3952,27,61,0
359,371,165,326,3942,30,79,0
687,563,1477,3328,423,70,30,1
2847,3051,2970,716,4021,23,57,2
347,273,155,360,3974,25,33,0
287,351,135,408,3973,26,72,0
2872,2784,2994,746,4020,28,72,2
262,321,163,350,3970,27,60,0
335,297,159,461,3931,25,70,0
2982,3164,2838,593,4074,25,67,2
545,493,1814,3298,430,83,33,1
294,335,142,595,4018,30,47,0
284,329,66,471,4004,31,44,0
553,500,1276,1305,435,79,39,1
251,308,110,460,3954,33,73,0
275,310,114,437,3986,25,69,0
280,238,139,208,3993,23,48,0
271,276,132,218,4095,26,60,0
3765,4095,2423,730,4084,25,58,2
286,218,131,442,3987,22,50,0
265,333,102,441,3973,32,56,0
244,287,173,430,3971,26,67,0
701,496,1132,2901,230,64,35,1
328,255,173,542,4030,24,66,0
216,267,176,545,4031,25,51,0
274,251,121,559,4053,24,68,0
558,502,1212,3796,526,78,25,1
285,372,136,386,4067,24,43,0
295,266,172,302,4093,24,71,0
173,310,124,286,3915,28,56,0
288,240,137,376,4059,27,63,0
209,345,178,459,3998,28,61,0
330,297,139,447,4024,23,56,0
659,471,1246,3377,458,64,29,1
391,249,142,490,4005,28,64,0
280,315,142,382,3970,30,56,0
289,300,150,229,3937,31,66,0
279,293,162,424,3941,27,51,0
267,243,130,406,4069,27,64,0
299,265,149,406,3940,22,64,0
283,389,146,578,4068,31,62,0
294,302,113,435,4009,28,64,0
2636,3270,2869,634,3931,28,50,2
700,486,1125,2762,185,49,34,1
3044,3001,3038,923,3895,28,69,2
378,408,125,257,4016,26,41,0
242,360,172,182,4033,28,62,0
300,382,186,403,3983,28,79,0
298,214,171,358,3952,22,84,0
3335,2411,2835,823,3968,26,46,2
189,257,198,578,4015,25,57,0
289,289,170,399,4004,30,59,0
3944,3189,2527,736,3963,31,63,2
213,284,139,220,4006,24,49,0
240,290,150,203,4041,29,43,0
262,289,121,453,3991,30,73,0
258,270,145,460,4023,28,64,0
353,293,115,292,4031,28,44,0
3518,3444,3564,871,3990,23,65,2
2974,3375,3296,746,3998,32,67,2
348,322,136,414,3978,32,41,0
276,198,148,431,4015,28,68,0
538,534,1490,3059,617,81,39,1
263,218,153,357,3992,27,60,0
2903,2741,3222,686,3951,28,56,2
318,310,150,477,3924,22,57,0
275,243,147,347,4034,33,48,0
312,390,157,399,3965,27,57,0
234,264,78,321,3992,28,54,0
300,309,130,351,3960,25,71,0
519,465,2016,2471,325,64,31,1
272,233,153,320,4015,25,57,0
337,376,95,400,3938,28,69,0
295,286,177,410,3977,28,69,0
288,252,171,261,4015,28,59,0
448,515,1689,2371,279,69,28,1
291,249,155,364,3960,27,58,0
324,240,160,298,3927,33,49,0
253,326,145,398,4004,24,75,0
3138,3786,2939,766,4005,27,65,2
225,301,155,395,4006,26,43,0
535,560,1275,3217,356,48,6,1
278,312,152,226,4071,22,70,0
303,315,90,469,3950,22,71,0
548,442,1423,3560,0,60,44,1
300,282,66,408,4003,22,86,0
216,284,139,275,4009,31,28,0
536,483,1481,2935,446,60,16,1
324,322,174,456,3948,27,60,0
2518,4095,3463,579,3975,26,59,2
425,349,115,494,4017,29,69,0
300,298,160,514,4005,24,77,0
271,375,141,192,3960,25,67,0
315,257,177,434,4019,26,56,0
364,299,158,442,3964,28,72,0
316,339,171,578,4040,27,72,0
262,265,92,528,3974,35,60,0
292,366,144,545,4003,30,80,0
263,254,169,377,4029,25,60,0
322,325,176,193,4020,24,64,0
380,306,159,498,3981,31,58,0
182,327,138,242,3994,28,59,0
320,268,164,408,3988,25,57,0
346,210,216,397,4018,26,49,0
2968,3182,2425,832,4022,28,76,2
268,150,88,560,4009,29,70,0
214,334,155,426,3862,33,35,0
445,665,2017,3113,720,56,35,1
2630,3234,2506,759,4065,24,53,2
280,319,169,292,4027,25,66,0
325,320,144,556,4095,27,66,0
321,274,94,546,4042,26,59,0
226,241,149,184,3974,23,52,0
369,292,153,320,3906,24,62,0
234,388,160,196,4023,28,53,0
315,296,161,313,4095,30,69,0
2759,3011,2968,715,4091,25,57,2
324,274,132,287,3972,24,69,0
360,318,130,436,4015,24,63,0
289,401,138,362,3955,28,66,0
3412,3101,2860,855,4037,29,57,2
248,315,179,455,3979,33,36,0
397,257,153,231,3948,28,78,0
281,287,138,402,4095,25,40,0
316,356,205,529,4000,22,47,0
384,294,132,613,3923,36,77,0
306,259,68,410,3958,26,76,0
319,366,154,427,3999,31,80,0
360,224,174,417,4028,28,69,0
2776,2898,2543,724,3929,33,70,2
201,306,83,392,4095,26,61,0
2685,3169,3147,693,4048,27,67,2
311,224,181,205,4023,27,45,0
289,321,144,230,3992,26,43,0
255,311,180,312,3992,38,76,0
225,313,175,241,4039,26,88,0
430,241,115,730,4033,23,71,0
196,390,161,482,3933,25,60,0
290,376,141,385,4045,27,65,0
281,298,137,286,3986,29,56,0
283,297,191,231,4012,25,61,0
350,356,154,522,4011,31,47,0
309,296,185,309,3987,30,59,0
324,322,161,392,4040,26,51,0
394,242,131,167,4091,25,69,0
345,258,182,623,3918,29,62,0
262,386,176,446,4004,32,58,0
306,246,127,366,3962,31,62,0
305,243,169,438,3907,25,73,0
2991,3947,2375,840,3998,25,52,2
334,379,159,264,4004,29,40,0
325,324,169,592,3926,28,52,0
227,278,128,629,3929,30,73,0
241,188,146,450,3923,26,68,0
260,371,168,317,4094,30,68,0
282,329,101,366,4066,28,50,0
347,358,143,403,3933,34,77,0
2701,3775,2632,858,4018,25,60,2
264,251,136,523,3979,25,65,0
371,332,162,370,4030,31,43,0
322,318,155,449,4072,26,66,0
196,265,134,318,3948,26,50,0
267,284,153,543,4028,19,53,0
293,264,108,524,4022,31,59,0
303,340,145,400,3894,25,63,0
328,347,129,386,4006,24,66,0
3321,3265,2793,742,3897,26,68,2
357,243,179,349,4049,25,52,0
279,317,161,360,3982,28,72,0
282,352,157,380,4011,30,69,0
301,336,161,303,3939,27,49,0
386,324,183,254,4003,30,69,0
3121,2935,2562,790,3946,26,71,2
268,272,193,380,3950,31,54,0
360,210,162,411,4095,27,63,0
304,302,144,369,3955,26,67,0
296,311,128,519,4019,32,45,0
371,250,184,366,3963,26,57,0
215,378,155,309,4008,26,45,0
270,343,206,279,3987,27,46,0
317,242,150,457,4052,24,70,0
332,305,132,369,3952,25,50,0
433,272,134,366,3923,26,70,0
297,305,181,440,3974,33,58,0
229,292,84,484,4075,27,67,0
440,247,137,342,3997,27,55,0
274,303,197,587,3920,29,66,0
396,295,160,591,4024,22,71,0
246,321,117,277,3992,22,60,0
296,439,155,472,3987,30,66,0
309,233,124,311,3993,29,76,0
